Div,Date,HomeTeam,AwayTeam,Referee,FTHG,FTAG,FTR,HTHG,HTAG,HS,AS,HST,AST,HF,AF,HC,AC,HY,AY,HR,AR,season,source_file,Time,AvgH,AvgD,AvgA,MaxH,MaxD,MaxA,kickoff,match_id,home_win,draw,away_win,total_goals,over_2_5,total_corners,total_sot,total_fouls,total_cards
E0,2016-10-29,Sunderland,Arsenal,M Atkinson,1,4,A,0,1,3,21,1,7,9,13,0,8,4,3,0,0,2016-17,EPL_2016-17.csv,00:00,,,,,,,2016-10-29 00:00:00,20161029_sunderland_arsenal,0,0,1,5.0,1,8.0,8.0,22.0,7.0
E0,2016-10-29,Tottenham,Leicester,R Madley,1,1,D,1,0,22,6,5,1,11,20,8,1,3,4,0,0,2016-17,EPL_2016-17.csv,00:00,,,,,,,2016-10-29 00:00:00,20161029_tottenham_leicester,0,1,0,2.0,0,9.0,6.0,31.0,7.0
E0,2016-10-29,Watford,Hull,J Moss,1,0,H,0,0,22,8,0,2,13,8,7,2,1,2,0,0,2016-17,EPL_2016-17.csv,00:00,,,,,,,2016-10-29 00:00:00,20161029_watford_hull,1,0,0,1.0,0,9.0,2.0,21.0,3.0
E0,2016-10-29,West Brom,Man City,L Mason,0,4,A,0,2,9,21,1,8,17,10,1,7,4,3,0,0,2016-17,EPL_2016-17.csv,00:00,,,,,,,2016-10-29 00:00:00,20161029_westbrom_mancity,0,0,1,4.0,1,8.0,9.0,27.0,7.0
E0,2016-10-30,Everton,West Ham,A Taylor,2,0,H,0,0,17,13,6,3,15,12,8,8,2,3,0,0,2016-17,EPL_2016-17.csv,00:00,,,,,,,2016-10-30 00:00:00,20161030_everton_westham,1,0,0,2.0,0,16.0,9.0,27.0,5.0
E0,2016-10-30,Southampton,Chelsea,M Jones,0,2,A,0,1,9,13,1,7,13,16,7,3,0,0,0,0,2016-17,EPL_2016-17.csv,00:00,,,,,,,2016-10-30 00:00:00,20161030_southampton_chelsea,0,0,1,2.0,0,10.0,8.0,29.0,0.0
E0,2016-10-31,Stoke,Swansea,M Oliver,3,1,H,1,1,17,14,4,6,7,14,6,4,2,0,0,0,2016-17,EPL_2016-17.csv,00:00,,,,,,,2016-10-31 00:00:00,20161031_stoke_swansea,1,0,0,4.0,1,10.0,10.0,21.0,2.0
E0,2016-11-05,Bournemouth,Sunderland,M Dean,1,2,A,1,1,22,9,7,4,14,17,12,2,3,2,0,1,2016-17,EPL_2016-17.csv,00:00,,,,,,,2016-11-05 00:00:00,20161105_bournemouth_sunderland,0,0,1,3.0,1,14.0,11.0,31.0,6.0
E0,2016-11-05,Burnley,Crystal Palace,A Taylor,3,2,H,2,0,14,16,7,5,11,12,4,7,1,2,0,0,2016-17,EPL_2016-17.csv,00:00,,,,,,,2016-11-05 00:00:00,20161105_burnley_crystalpalace,1,0,0,5.0,1,11.0,12.0,23.0,3.0
E0,2016-11-05,Chelsea,Everton,R Madley,5,0,H,3,0,21,1,9,0,5,16,4,2,0,3,0,0,2016-17,EPL_2016-17.csv,00:00,,,,,,,2016-11-05 00:00:00,20161105_chelsea_everton,1,0,0,5.0,1,6.0,9.0,21.0,3.0
E0,2016-11-05,Man City,Middlesbrough,K Friend,1,1,D,1,0,25,5,7,3,7,15,8,2,1,3,0,0,2016-17,EPL_2016-17.csv,00:00,,,,,,,2016-11-05 00:00:00,20161105_mancity_middlesbrough,0,1,0,2.0,0,10.0,10.0,22.0,4.0
E0,2016-11-05,West Ham,Stoke,A Marriner,1,1,D,0,0,9,12,2,4,11,10,6,4,4,1,0,0,2016-17,EPL_2016-17.csv,00:00,,,,,,,2016-11-05 00:00:00,20161105_westham_stoke,0,1,0,2.0,0,10.0,6.0,21.0,5.0
E0,2016-11-06,Arsenal,Tottenham,M Clattenburg,1,1,D,1,0,15,10,2,3,11,17,7,2,1,2,0,0,2016-17,EPL_2016-17.csv,00:00,,,,,,,2016-11-06 00:00:00,20161106_arsenal_tottenham,0,1,0,2.0,0,9.0,5.0,28.0,3.0
E0,2016-11-06,Hull,Southampton,G Scott,2,1,H,0,1,6,19,2,7,13,15,1,10,0,5,0,0,2016-17,EPL_2016-17.csv,00:00,,,,,,,2016-11-06 00:00:00,20161106_hull_southampton,1,0,0,3.0,1,11.0,9.0,28.0,5.0
E0,2016-11-06,Leicester,West Brom,C Pawson,1,2,A,0,0,5,11,2,5,8,8,5,6,0,2,0,0,2016-17,EPL_2016-17.csv,00:00,,,,,,,2016-11-06 00:00:00,20161106_leicester_westbrom,0,0,1,3.0,1,11.0,7.0,16.0,2.0
E0,2016-11-06,Liverpool,Watford,M Oliver,6,1,H,3,0,28,11,17,8,14,10,6,3,1,2,0,0,2016-17,EPL_2016-17.csv,00:00,,,,,,,2016-11-06 00:00:00,20161106_liverpool_watford,1,0,0,7.0,1,9.0,25.0,24.0,3.0
E0,2016-11-06,Swansea,Man United,N Swarbrick,1,3,A,0,3,6,9,1,3,9,16,2,0,0,2,0,0,2016-17,EPL_2016-17.csv,00:00,,,,,,,2016-11-06 00:00:00,20161106_swansea_manunited,0,0,1,4.0,1,2.0,4.0,25.0,2.0
E0,2016-11-19,Crystal Palace,Man City,R Madley,1,2,A,0,1,9,10,2,4,12,15,2,7,1,2,0,0,2016-17,EPL_2016-17.csv,00:00,,,,,,,2016-11-19 00:00:00,20161119_crystalpalace_mancity,0,0,1,3.0,1,9.0,6.0,27.0,3.0
E0,2016-11-19,Southampton,Liverpool,M Clattenburg,0,0,D,0,0,3,15,0,2,8,11,1,8,1,1,0,0,2016-17,EPL_2016-17.csv,00:00,,,,,,,2016-11-19 00:00:00,20161119_southampton_liverpool,0,1,0,0.0,0,9.0,2.0,19.0,2.0
E0,2016-11-19,Man United,Arsenal,A Marriner,1,1,D,0,0,12,5,5,1,14,11,10,4,3,3,0,0,2016-17,EPL_2016-17.csv,00:00,,,,,,,2016-11-19 00:00:00,20161119_manunited_arsenal,0,1,0,2.0,0,14.0,6.0,25.0,6.0
E0,2016-11-19,Everton,Swansea,M Atkinson,1,1,D,0,1,14,5,6,3,13,12,10,3,4,2,0,0,2016-17,EPL_2016-17.csv,00:00,,,,,,,2016-11-19 00:00:00,20161119_everton_swansea,0,1,0,2.0,0,13.0,9.0,25.0,6.0
E0,2016-11-19,Tottenham,West Ham,M Dean,3,2,H,0,1,14,11,6,3,13,16,4,5,3,2,0,1,2016-17,EPL_2016-17.csv,00:00,,,,,,,2016-11-19 00:00:00,20161119_tottenham_westham,1,0,0,5.0,1,9.0,9.0,29.0,6.0
E0,2016-11-19,Sunderland,Hull,L Mason,3,0,H,1,0,11,17,4,7,9,8,2,8,1,0,1,0,2016-17,EPL_2016-17.csv,00:00,,,,,,,2016-11-19 00:00:00,20161119_sunderland_hull,1,0,0,3.0,1,10.0,11.0,17.0,2.0
E0,2016-11-19,Stoke,Bournemouth,R East,0,1,A,0,1,14,9,6,2,17,10,3,4,3,2,0,0,2016-17,EPL_2016-17.csv,00:00,,,,,,,2016-11-19 00:00:00,20161119_stoke_bournemouth,0,0,1,1.0,0,7.0,8.0,27.0,5.0
E0,2016-11-19,Watford,Leicester,N Swarbrick,2,1,H,2,1,10,10,3,2,12,18,4,6,2,3,0,0,2016-17,EPL_2016-17.csv,00:00,,,,,,,2016-11-19 00:00:00,20161119_watford_leicester,1,0,0,3.0,1,10.0,5.0,30.0,5.0
E0,2016-11-20,Middlesbrough,Chelsea,J Moss,0,1,A,0,1,12,13,1,3,13,10,2,3,2,3,0,0,2016-17,EPL_2016-17.csv,00:00,,,,,,,2016-11-20 00:00:00,20161120_middlesbrough_chelsea,0,0,1,1.0,0,5.0,4.0,23.0,5.0
E0,2016-11-21,West Brom,Burnley,M Jones,4,0,H,3,0,16,5,6,2,12,12,4,3,0,0,0,0,2016-17,EPL_2016-17.csv,00:00,,,,,,,2016-11-21 00:00:00,20161121_westbrom_burnley,1,0,0,4.0,1,7.0,8.0,24.0,0.0
E0,2016-11-26,Burnley,Man City,A Marriner,1,2,A,1,1,10,21,5,5,5,15,5,8,2,3,0,0,2016-17,EPL_2016-17.csv,00:00,,,,,,,2016-11-26 00:00:00,20161126_burnley_mancity,0,0,1,3.0,1,13.0,10.0,20.0,5.0
E0,2016-11-26,Chelsea,Tottenham,M Oliver,2,1,H,1,1,9,12,5,6,13,16,3,8,2,1,0,0,2016-17,EPL_2016-17.csv,00:00,,,,,,,2016-11-26 00:00:00,20161126_chelsea_tottenham,1,0,0,3.0,1,11.0,11.0,29.0,3.0
E0,2016-11-26,Hull,West Brom,P Tierney,1,1,D,0,1,10,11,4,2,7,10,2,6,3,2,0,0,2016-17,EPL_2016-17.csv,00:00,,,,,,,2016-11-26 00:00:00,20161126_hull_westbrom,0,1,0,2.0,0,8.0,6.0,17.0,5.0
E0,2016-11-26,Leicester,Middlesbrough,L Mason,2,2,D,1,1,11,6,3,2,15,12,2,3,4,4,0,0,2016-17,EPL_2016-17.csv,00:00,,,,,,,2016-11-26 00:00:00,20161126_leicester_middlesbrough,0,1,0,4.0,1,5.0,5.0,27.0,8.0
E0,2016-11-26,Liverpool,Sunderland,A Taylor,2,0,H,0,0,27,6,7,1,5,9,9,4,1,3,0,0,2016-17,EPL_2016-17.csv,00:00,,,,,,,2016-11-26 00:00:00,20161126_liverpool_sunderland,1,0,0,2.0,0,13.0,8.0,14.0,4.0
E0,2016-11-26,Swansea,Crystal Palace,K Friend,5,4,H,1,1,18,12,9,4,12,24,10,6,4,5,0,0,2016-17,EPL_2016-17.csv,00:00,,,,,,,2016-11-26 00:00:00,20161126_swansea_crystalpalace,1,0,0,9.0,1,16.0,13.0,36.0,9.0
E0,2016-11-27,Man United,West Ham,J Moss,1,1,D,1,1,17,6,8,2,16,16,8,4,3,1,0,0,2016-17,EPL_2016-17.csv,00:00,,,,,,,2016-11-27 00:00:00,20161127_manunited_westham,0,1,0,2.0,0,12.0,10.0,32.0,4.0
E0,2016-11-27,Arsenal,Bournemouth,M Jones,3,1,H,1,1,16,9,3,3,12,13,3,10,3,5,0,0,2016-17,EPL_2016-17.csv,00:00,,,,,,,2016-11-27 00:00:00,20161127_arsenal_bournemouth,1,0,0,4.0,1,13.0,6.0,25.0,8.0
E0,2016-11-27,Watford,Stoke,R Madley,0,1,A,0,1,11,14,2,1,24,14,3,3,3,0,1,0,2016-17,EPL_2016-17.csv,00:00,,,,,,,2016-11-27 00:00:00,20161127_watford_stoke,0,0,1,1.0,0,6.0,3.0,38.0,4.0
E0,2016-11-27,Southampton,Everton,C Pawson,1,0,H,1,0,17,13,7,1,11,15,5,2,0,2,0,0,2016-17,EPL_2016-17.csv,00:00,,,,,,,2016-11-27 00:00:00,20161127_southampton_everton,1,0,0,1.0,0,7.0,8.0,26.0,2.0
E0,2016-12-03,Crystal Palace,Southampton,N Swarbrick,3,0,H,2,0,9,17,4,3,11,13,4,9,3,1,0,0,2016-17,EPL_2016-17.csv,00:00,,,,,,,2016-12-03 00:00:00,20161203_crystalpalace_southampton,1,0,0,3.0,1,13.0,7.0,24.0,4.0
E0,2016-12-03,Man City,Chelsea,A Taylor,1,3,A,1,0,14,10,5,4,14,9,9,2,2,3,2,0,2016-17,EPL_2016-17.csv,00:00,,,,,,,2016-12-03 00:00:00,20161203_mancity_chelsea,0,0,1,4.0,1,11.0,9.0,23.0,7.0
E0,2016-12-03,Stoke,Burnley,M Clattenburg,2,0,H,2,0,10,14,4,4,7,13,4,9,3,2,0,0,2016-17,EPL_2016-17.csv,00:00,,,,,,,2016-12-03 00:00:00,20161203_stoke_burnley,1,0,0,2.0,0,13.0,8.0,20.0,5.0
E0,2016-12-03,Sunderland,Leicester,A Marriner,2,1,H,0,0,22,17,6,5,8,12,3,4,3,1,0,0,2016-17,EPL_2016-17.csv,00:00,,,,,,,2016-12-03 00:00:00,20161203_sunderland_leicester,1,0,0,3.0,1,7.0,11.0,20.0,4.0
E0,2016-12-03,Tottenham,Swansea,J Moss,5,0,H,2,0,28,1,15,0,11,17,5,0,0,4,0,0,2016-17,EPL_2016-17.csv,00:00,,,,,,,2016-12-03 00:00:00,20161203_tottenham_swansea,1,0,0,5.0,1,5.0,15.0,28.0,4.0
E0,2016-12-03,West Brom,Watford,G Scott,3,1,H,2,0,11,17,3,5,12,8,3,4,2,1,0,1,2016-17,EPL_2016-17.csv,00:00,,,,,,,2016-12-03 00:00:00,20161203_westbrom_watford,1,0,0,4.0,1,7.0,8.0,20.0,4.0
E0,2016-12-03,West Ham,Arsenal,C Pawson,1,5,A,0,1,10,19,3,10,10,11,3,2,3,3,0,0,2016-17,EPL_2016-17.csv,00:00,,,,,,,2016-12-03 00:00:00,20161203_westham_arsenal,0,0,1,6.0,1,5.0,13.0,21.0,6.0
E0,2016-12-04,Bournemouth,Liverpool,R Madley,4,3,H,0,2,12,10,8,3,9,17,4,9,2,2,0,0,2016-17,EPL_2016-17.csv,00:00,,,,,,,2016-12-04 00:00:00,20161204_bournemouth_liverpool,1,0,0,7.0,1,13.0,11.0,26.0,4.0
E0,2016-12-04,Everton,Man United,M Oliver,1,1,D,0,1,13,10,6,2,13,11,6,3,2,3,0,0,2016-17,EPL_2016-17.csv,00:00,,,,,,,2016-12-04 00:00:00,20161204_everton_manunited,0,1,0,2.0,0,9.0,8.0,24.0,5.0
E0,2016-12-05,Middlesbrough,Hull,M Dean,1,0,H,0,0,16,6,4,2,6,11,13,7,1,1,0,0,2016-17,EPL_2016-17.csv,00:00,,,,,,,2016-12-05 00:00:00,20161205_middlesbrough_hull,1,0,0,1.0,0,20.0,6.0,17.0,2.0
E0,2016-12-10,Burnley,Bournemouth,M Atkinson,3,2,H,2,1,16,17,7,4,14,18,4,11,2,2,0,0,2016-17,EPL_2016-17.csv,00:00,,,,,,,2016-12-10 00:00:00,20161210_burnley_bournemouth,1,0,0,5.0,1,15.0,11.0,32.0,4.0
E0,2016-12-10,Hull,Crystal Palace,M Jones,3,3,D,1,0,15,14,6,6,16,14,4,7,2,4,0,0,2016-17,EPL_2016-17.csv,00:00,,,,,,,2016-12-10 00:00:00,20161210_hull_crystalpalace,0,1,0,6.0,1,11.0,12.0,30.0,6.0
E0,2016-12-10,Arsenal,Stoke,L Mason,3,1,H,1,1,21,12,6,5,9,6,7,7,0,0,0,0,2016-17,EPL_2016-17.csv,00:00,,,,,,,2016-12-10 00:00:00,20161210_arsenal_stoke,1,0,0,4.0,1,14.0,11.0,15.0,0.0
E0,2016-12-10,Swansea,Sunderland,C Pawson,3,0,H,0,0,14,11,5,2,10,8,7,4,1,2,0,0,2016-17,EPL_2016-17.csv,00:00,,,,,,,2016-12-10 00:00:00,20161210_swansea_sunderland,1,0,0,3.0,1,11.0,7.0,18.0,3.0
E0,2016-12-10,Watford,Everton,A Taylor,3,2,H,1,1,11,11,6,4,11,16,2,4,2,2,0,0,2016-17,EPL_2016-17.csv,00:00,,,,,,,2016-12-10 00:00:00,20161210_watford_everton,1,0,0,5.0,1,6.0,10.0,27.0,4.0
E0,2016-12-10,Leicester,Man City,M Oliver,4,2,H,3,0,10,19,6,4,10,7,3,11,2,1,0,0,2016-17,EPL_2016-17.csv,00:00,,,,,,,2016-12-10 00:00:00,20161210_leicester_mancity,1,0,0,6.0,1,14.0,10.0,17.0,3.0
E0,2016-12-11,Chelsea,West Brom,M Dean,1,0,H,0,0,12,6,2,1,6,10,3,1,2,4,0,0,2016-17,EPL_2016-17.csv,00:00,,,,,,,2016-12-11 00:00:00,20161211_chelsea_westbrom,1,0,0,1.0,0,4.0,3.0,16.0,6.0
E0,2016-12-11,Liverpool,West Ham,M Clattenburg,2,2,D,1,2,18,7,3,3,7,8,11,4,2,0,0,0,2016-17,EPL_2016-17.csv,00:00,,,,,,,2016-12-11 00:00:00,20161211_liverpool_westham,0,1,0,4.0,1,15.0,6.0,15.0,2.0
E0,2016-12-11,Man United,Tottenham,R Madley,1,0,H,1,0,15,12,5,4,19,17,3,8,3,3,0,0,2016-17,EPL_2016-17.csv,00:00,,,,,,,2016-12-11 00:00:00,20161211_manunited_tottenham,1,0,0,1.0,0,11.0,9.0,36.0,6.0
E0,2016-12-11,Southampton,Middlesbrough,S Attwell,1,0,H,0,0,14,6,3,2,14,12,4,2,4,3,0,0,2016-17,EPL_2016-17.csv,00:00,,,,,,,2016-12-11 00:00:00,20161211_southampton_middlesbrough,1,0,0,1.0,0,6.0,5.0,26.0,7.0
E0,2016-12-13,Bournemouth,Leicester,P Tierney,1,0,H,1,0,9,12,3,4,5,15,4,11,0,3,0,0,2016-17,EPL_2016-17.csv,00:00,,,,,,,2016-12-13 00:00:00,20161213_bournemouth_leicester,1,0,0,1.0,0,15.0,7.0,20.0,3.0
E0,2016-12-13,Everton,Arsenal,M Clattenburg,2,1,H,1,1,14,9,4,3,10,10,8,3,1,1,1,0,2016-17,EPL_2016-17.csv,00:00,,,,,,,2016-12-13 00:00:00,20161213_everton_arsenal,1,0,0,3.0,1,11.0,7.0,20.0,3.0
E0,2016-12-14,Middlesbrough,Liverpool,J Moss,0,3,A,0,1,8,15,3,4,11,14,5,2,1,0,0,0,2016-17,EPL_2016-17.csv,00:00,,,,,,,2016-12-14 00:00:00,20161214_middlesbrough_liverpool,0,0,1,3.0,1,7.0,7.0,25.0,1.0
E0,2016-12-14,Crystal Palace,Man United,C Pawson,1,2,A,0,1,6,16,3,6,16,10,1,8,2,2,0,0,2016-17,EPL_2016-17.csv,00:00,,,,,,,2016-12-14 00:00:00,20161214_crystalpalace_manunited,0,0,1,3.0,1,9.0,9.0,26.0,4.0
E0,2016-12-14,Man City,Watford,K Friend,2,0,H,1,0,13,5,7,2,16,20,5,2,1,2,0,0,2016-17,EPL_2016-17.csv,00:00,,,,,,,2016-12-14 00:00:00,20161214_mancity_watford,1,0,0,2.0,0,7.0,9.0,36.0,3.0
E0,2016-12-14,Stoke,Southampton,A Taylor,0,0,D,0,0,5,15,3,4,9,10,3,11,1,2,1,0,2016-17,EPL_2016-17.csv,00:00,,,,,,,2016-12-14 00:00:00,20161214_stoke_southampton,0,1,0,0.0,0,14.0,7.0,19.0,4.0
E0,2016-12-14,Sunderland,Chelsea,N Swarbrick,0,1,A,0,1,8,19,3,6,15,10,5,5,3,2,0,0,2016-17,EPL_2016-17.csv,00:00,,,,,,,2016-12-14 00:00:00,20161214_sunderland_chelsea,0,0,1,1.0,0,10.0,9.0,25.0,5.0
E0,2016-12-14,West Brom,Swansea,M Oliver,3,1,H,0,0,13,8,4,4,8,8,0,11,0,0,0,0,2016-17,EPL_2016-17.csv,00:00,,,,,,,2016-12-14 00:00:00,20161214_westbrom_swansea,1,0,0,4.0,1,11.0,8.0,16.0,0.0
E0,2016-12-14,West Ham,Burnley,R Madley,1,0,H,1,0,20,8,7,2,12,15,6,1,0,2,0,0,2016-17,EPL_2016-17.csv,00:00,,,,,,,2016-12-14 00:00:00,20161214_westham_burnley,1,0,0,1.0,0,7.0,9.0,27.0,2.0
E0,2016-12-14,Tottenham,Hull,A Marriner,3,0,H,1,0,27,10,9,5,6,14,5,5,0,2,0,0,2016-17,EPL_2016-17.csv,00:00,,,,,,,2016-12-14 00:00:00,20161214_tottenham_hull,1,0,0,3.0,1,10.0,14.0,20.0,2.0
E0,2016-12-17,West Brom,Man United,A Taylor,0,2,A,0,1,10,10,1,5,9,13,2,3,3,3,0,0,2016-17,EPL_2016-17.csv,00:00,,,,,,,2016-12-17 00:00:00,20161217_westbrom_manunited,0,0,1,2.0,0,5.0,6.0,22.0,6.0
E0,2016-12-17,West Ham,Hull,L Mason,1,0,H,0,0,18,16,6,5,13,9,10,6,2,4,0,0,2016-17,EPL_2016-17.csv,00:00,,,,,,,2016-12-17 00:00:00,20161217_westham_hull,1,0,0,1.0,0,16.0,11.0,22.0,6.0
E0,2016-12-17,Crystal Palace,Chelsea,J Moss,0,1,A,0,1,6,13,2,6,12,15,5,3,2,3,0,0,2016-17,EPL_2016-17.csv,00:00,,,,,,,2016-12-17 00:00:00,20161217_crystalpalace_chelsea,0,0,1,1.0,0,8.0,8.0,27.0,5.0
E0,2016-12-17,Middlesbrough,Swansea,N Swarbrick,3,0,H,2,0,10,14,4,2,10,11,3,8,1,0,0,0,2016-17,EPL_2016-17.csv,00:00,,,,,,,2016-12-17 00:00:00,20161217_middlesbrough_swansea,1,0,0,3.0,1,11.0,6.0,21.0,1.0
E0,2016-12-17,Stoke,Leicester,C Pawson,2,2,D,2,0,16,14,7,8,9,12,9,9,2,6,0,1,2016-17,EPL_2016-17.csv,00:00,,,,,,,2016-12-17 00:00:00,20161217_stoke_leicester,0,1,0,4.0,1,18.0,15.0,21.0,9.0
E0,2016-12-17,Sunderland,Watford,R Madley,1,0,H,0,0,12,9,4,4,10,9,4,11,1,2,0,0,2016-17,EPL_2016-17.csv,00:00,,,,,,,2016-12-17 00:00:00,20161217_sunderland_watford,1,0,0,1.0,0,15.0,8.0,19.0,3.0
E0,2016-12-18,Tottenham,Burnley,K Friend,2,1,H,1,1,30,5,9,2,10,11,11,2,1,2,0,0,2016-17,EPL_2016-17.csv,00:00,,,,,,,2016-12-18 00:00:00,20161218_tottenham_burnley,1,0,0,3.0,1,13.0,11.0,21.0,3.0
E0,2016-12-18,Bournemouth,Southampton,M Clattenburg,1,3,A,1,1,10,14,5,8,6,12,7,4,0,2,0,0,2016-17,EPL_2016-17.csv,00:00,,,,,,,2016-12-18 00:00:00,20161218_bournemouth_southampton,0,0,1,4.0,1,11.0,13.0,18.0,2.0
E0,2016-12-18,Man City,Arsenal,M Atkinson,2,1,H,0,1,14,6,5,1,9,13,8,1,4,2,0,0,2016-17,EPL_2016-17.csv,00:00,,,,,,,2016-12-18 00:00:00,20161218_mancity_arsenal,1,0,0,3.0,1,9.0,6.0,22.0,6.0
E0,2016-12-19,Everton,Liverpool,M Dean,0,1,A,0,0,6,11,1,4,13,9,1,6,3,1,0,0,2016-17,EPL_2016-17.csv,00:00,,,,,,,2016-12-19 00:00:00,20161219_everton_liverpool,0,0,1,1.0,0,7.0,5.0,22.0,4.0
E0,2016-12-26,Arsenal,West Brom,N Swarbrick,1,0,H,0,0,26,3,11,1,11,7,6,5,2,1,0,0,2016-17,EPL_2016-17.csv,00:00,,,,,,,2016-12-26 00:00:00,20161226_arsenal_westbrom,1,0,0,1.0,0,11.0,12.0,18.0,3.0
E0,2016-12-26,Burnley,Middlesbrough,C Pawson,1,0,H,0,0,6,8,4,2,17,18,7,3,6,5,0,0,2016-17,EPL_2016-17.csv,00:00,,,,,,,2016-12-26 00:00:00,20161226_burnley_middlesbrough,1,0,0,1.0,0,10.0,6.0,35.0,11.0
E0,2016-12-26,Chelsea,Bournemouth,M Jones,3,0,H,1,0,14,7,4,3,13,14,5,5,1,1,0,0,2016-17,EPL_2016-17.csv,00:00,,,,,,,2016-12-26 00:00:00,20161226_chelsea_bournemouth,1,0,0,3.0,1,10.0,7.0,27.0,2.0
E0,2016-12-26,Hull,Man City,R Madley,0,3,A,0,0,10,16,3,6,11,14,4,7,1,0,0,0,2016-17,EPL_2016-17.csv,00:00,,,,,,,2016-12-26 00:00:00,20161226_hull_mancity,0,0,1,3.0,1,11.0,9.0,25.0,1.0
E0,2016-12-26,Leicester,Everton,S Attwell,0,2,A,0,0,7,8,2,3,14,7,3,4,3,0,0,0,2016-17,EPL_2016-17.csv,00:00,,,,,,,2016-12-26 00:00:00,20161226_leicester_everton,0,0,1,2.0,0,7.0,5.0,21.0,3.0
E0,2016-12-26,Man United,Sunderland,M Atkinson,3,1,H,1,0,26,7,9,4,6,9,5,5,1,1,0,0,2016-17,EPL_2016-17.csv,00:00,,,,,,,2016-12-26 00:00:00,20161226_manunited_sunderland,1,0,0,4.0,1,10.0,13.0,15.0,2.0
E0,2016-12-26,Swansea,West Ham,A Marriner,1,4,A,0,1,14,14,7,7,10,12,8,4,0,0,0,0,2016-17,EPL_2016-17.csv,00:00,,,,,,,2016-12-26 00:00:00,20161226_swansea_westham,0,0,1,5.0,1,12.0,14.0,22.0,0.0
E0,2016-12-26,Watford,Crystal Palace,M Clattenburg,1,1,D,0,1,9,10,3,4,18,17,7,3,2,4,0,0,2016-17,EPL_2016-17.csv,00:00,,,,,,,2016-12-26 00:00:00,20161226_watford_crystalpalace,0,1,0,2.0,0,10.0,7.0,35.0,6.0
E0,2016-12-27,Liverpool,Stoke,M Oliver,4,1,H,2,1,20,6,6,2,9,6,8,2,0,1,0,0,2016-17,EPL_2016-17.csv,00:00,,,,,,,2016-12-27 00:00:00,20161227_liverpool_stoke,1,0,0,5.0,1,10.0,8.0,15.0,1.0
E0,2016-12-28,Southampton,Tottenham,M Dean,1,4,A,1,1,9,17,2,5,7,16,2,10,1,4,1,0,2016-17,EPL_2016-17.csv,00:00,,,,,,,2016-12-28 00:00:00,20161228_southampton_tottenham,0,0,1,5.0,1,12.0,7.0,23.0,6.0
E0,2016-12-30,Hull,Everton,J Moss,2,2,D,1,1,13,20,4,7,10,13,5,5,2,2,0,0,2016-17,EPL_2016-17.csv,00:00,,,,,,,2016-12-30 00:00:00,20161230_hull_everton,0,1,0,4.0,1,10.0,11.0,23.0,4.0
E0,2016-12-31,Burnley,Sunderland,G Scott,4,1,H,1,0,16,11,6,3,10,8,6,2,1,1,0,0,2016-17,EPL_2016-17.csv,00:00,,,,,,,2016-12-31 00:00:00,20161231_burnley_sunderland,1,0,0,5.0,1,8.0,9.0,18.0,2.0
E0,2016-12-31,Chelsea,Stoke,R Madley,4,2,H,1,0,18,5,7,2,12,10,8,3,3,2,0,0,2016-17,EPL_2016-17.csv,00:00,,,,,,,2016-12-31 00:00:00,20161231_chelsea_stoke,1,0,0,6.0,1,11.0,9.0,22.0,5.0
E0,2016-12-31,Leicester,West Ham,A Taylor,1,0,H,1,0,12,25,4,5,11,8,7,7,5,3,0,0,2016-17,EPL_2016-17.csv,00:00,,,,,,,2016-12-31 00:00:00,20161231_leicester_westham,1,0,0,1.0,0,14.0,9.0,19.0,8.0
E0,2016-12-31,Liverpool,Man City,C Pawson,1,0,H,1,0,5,9,1,2,12,12,4,6,2,1,0,0,2016-17,EPL_2016-17.csv,00:00,,,,,,,2016-12-31 00:00:00,20161231_liverpool_mancity,1,0,0,1.0,0,10.0,3.0,24.0,3.0
E0,2016-12-31,Man United,Middlesbrough,L Mason,2,1,H,0,0,32,9,12,2,9,14,12,2,1,1,0,0,2016-17,EPL_2016-17.csv,00:00,,,,,,,2016-12-31 00:00:00,20161231_manunited_middlesbrough,1,0,0,3.0,1,14.0,14.0,23.0,2.0
E0,2016-12-31,Southampton,West Brom,M Jones,1,2,A,1,1,10,7,1,3,13,17,8,3,1,3,1,0,2016-17,EPL_2016-17.csv,00:00,,,,,,,2016-12-31 00:00:00,20161231_southampton_westbrom,0,0,1,3.0,1,11.0,4.0,30.0,5.0
E0,2016-12-31,Swansea,Bournemouth,K Friend,0,3,A,0,2,14,11,5,6,14,9,4,3,2,0,0,0,2016-17,EPL_2016-17.csv,00:00,,,,,,,2016-12-31 00:00:00,20161231_swansea_bournemouth,0,0,1,3.0,1,7.0,11.0,23.0,2.0
E0,2017-01-01,Arsenal,Crystal Palace,A Marriner,2,0,H,1,0,22,7,7,4,9,7,8,4,1,1,0,0,2016-17,EPL_2016-17.csv,00:00,,,,,,,2017-01-01 00:00:00,20170101_arsenal_crystalpalace,1,0,0,2.0,0,12.0,11.0,16.0,2.0
E0,2017-01-01,Watford,Tottenham,M Oliver,1,4,A,0,3,6,19,2,6,11,6,0,3,3,0,0,0,2016-17,EPL_2016-17.csv,00:00,,,,,,,2017-01-01 00:00:00,20170101_watford_tottenham,0,0,1,5.0,1,3.0,8.0,17.0,3.0
